Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Time
2023-04-20 09:30:00-04:00,166.47000122070312,167.39999389648438,166.3419952392578,-0.07654916265833478,11948379,0.0,0.0,1
2023-04-20 10:30:00-04:00,167.0399932861328,167.27000427246094,166.50999450683594,-0.07595444540241925,5560495,0.0,0.0,2
2023-04-20 11:30:00-04:00,167.14239501953125,167.5399932861328,166.89999389648438,-0.07434411018571829,4665466,0.0,0.0,3
2023-04-20 12:30:00-04:00,167.41000366210938,167.8699951171875,167.3800048828125,-0.07320822867176524,4255283,0.0,0.0,4
2023-04-20 13:30:00-04:00,167.61000061035156,167.75,166.8300018310547,-0.07758258691993802,4191123,0.0,0.0,5
2023-04-20 14:30:00-04:00,166.86000061035156,166.88999938964844,165.55999755859375,-0.08510544485857441,7583842,0.0,0.0,6
2023-04-20 15:30:00-04:00,165.625,166.6699981689453,165.625,-0.07890579154859889,6040920,0.0,0.0,7
2023-04-21 09:30:00-04:00,165.27000427246094,166.4521026611328,164.6699981689453,-0.08656433493829585,18055917,0.0,0.0,8
2023-04-21 10:30:00-04:00,165.3699951171875,165.4600067138672,164.49000549316406,-0.08832206291843381,7489581,0.0,0.0,9
2023-04-21 11:30:00-04:00,165.10000610351562,165.4199981689453,164.80999755859375,-0.08930098109214768,4492081,0.0,0.0,10
2023-04-21 12:30:00-04:00,164.9250030517578,165.2100067138672,164.67999267578125,-0.09010296764373571,3937902,0.0,0.0,11
2023-04-21 13:30:00-04:00,164.79989624023438,165.36500549316406,164.7100067138672,-0.08721350167912245,4894574,0.0,0.0,12
2023-04-21 14:30:00-04:00,165.27850341796875,165.36000061035156,164.71499633789062,-0.08914012626879764,5904830,0.0,0.0,13
2023-04-21 15:30:00-04:00,164.9550018310547,165.05999755859375,164.69000244140625,-0.0887651117316155,5729815,0.0,0.0,14
2023-04-24 09:30:00-04:00,165.0,165.47000122070312,164.41000366210938,-0.087080884664676,8559176,0.0,0.0,15
2023-04-24 10:30:00-04:00,165.24000549316406,165.3699951171875,163.9499969482422,-0.09387607231823214,6297320,0.0,0.0,16
2023-04-24 11:30:00-04:00,164.17999267578125,164.35000610351562,164.0,-0.09290578357267432,3753516,0.0,0.0,17
2023-04-24 12:30:00-04:00,164.3300018310547,164.8800048828125,164.28900146484375,-0.09023576947714673,3552991,0.0,0.0,18
2023-04-24 13:30:00-04:00,164.77999877929688,165.44000244140625,164.72999572753906,-0.08786227370707778,4027919,0.0,0.0,19
2023-04-24 14:30:00-04:00,165.17999267578125,165.44000244140625,164.97999572753906,-0.08682040381942713,3545167,0.0,0.0,20
2023-04-24 15:30:00-04:00,165.34500122070312,165.60000610351562,165.08999633789062,-0.08679393410960845,5466874,0.0,0.0,21
2023-04-25 09:30:00-04:00,165.19000244140625,166.30499267578125,165.0500030517578,-0.08685827193908047,11065224,0.0,0.0,22
2023-04-25 10:30:00-04:00,165.33999633789062,165.64999389648438,164.99000549316406,-0.08758808225647208,5593846,0.0,0.0,23
2023-04-25 11:30:00-04:00,165.2100067138672,165.2281951904297,164.5800018310547,-0.09116136840104616,4738786,0.0,0.0,24
2023-04-25 12:30:00-04:00,164.64999389648438,164.82000732421875,163.8000030517578,-0.09293617688894518,4814784,0.0,0.0,25
2023-04-25 13:30:00-04:00,164.3300018310547,164.4600067138672,163.75,-0.09305799397831827,4086358,0.0,0.0,26
2023-04-25 14:30:00-04:00,164.3300018310547,164.52999877929688,163.97999572753906,-0.0942833676148096,4444143,0.0,0.0,27
2023-04-25 15:30:00-04:00,164.1199951171875,164.24029541015625,163.72999572753906,-0.09623881455188155,6241008,0.0,0.0,28
2023-04-26 09:30:00-04:00,163.05499267578125,164.26930236816406,162.8000030517578,-0.09923493968813002,10929371,0.0,0.0,29
2023-04-26 10:30:00-04:00,163.30999755859375,164.88499450683594,163.27000427246094,-0.09125284504753406,5346521,0.0,0.0,30
2023-04-26 11:30:00-04:00,164.6199951171875,165.27999877929688,164.39999389648438,-0.0887691339368315,4267382,0.0,0.0,31
2023-04-26 12:30:00-04:00,165.02999877929688,165.0399932861328,164.04100036621094,-0.09393685895077386,3322966,0.0,0.0,32
2023-04-26 13:30:00-04:00,164.17999267578125,164.19000244140625,163.35000610351562,-0.09650209261547715,3810347,0.0,0.0,33
2023-04-26 14:30:00-04:00,163.7550048828125,163.8000030517578,163.30999755859375,-0.09729998830767972,3759754,0.0,0.0,34
2023-04-26 15:30:00-04:00,163.63999938964844,164.19000244140625,163.36099243164062,-0.09669289519673807,6388204,0.0,0.0,35
2023-04-27 09:30:00-04:00,165.19000244140625,166.41000366210938,165.19000244140625,-0.0813926142770196,13198033,0.0,0.0,36
2023-04-27 10:30:00-04:00,166.27000427246094,166.90499877929688,166.1199951171875,-0.07878402326089873,6481024,0.0,0.0,37
2023-04-27 11:30:00-04:00,166.7100067138672,167.08999633789062,166.39999389648438,-0.07833736413462766,5197075,0.0,0.0,38
2023-04-27 12:30:00-04:00,166.77000427246094,167.34500122070312,166.71499633789062,-0.07519800220163919,3999650,0.0,0.0,39
2023-04-27 13:30:00-04:00,167.2899932861328,167.49000549316406,167.13999938964844,-0.07424581356093274,4938962,0.0,0.0,40
2023-04-27 14:30:00-04:00,167.4550018310547,168.52999877929688,167.44000244140625,-0.0692754013143988,8267350,0.0,0.0,41
2023-04-27 15:30:00-04:00,168.28500366210938,168.55999755859375,168.22000122070312,-0.0684180031802688,9301827,0.0,0.0,42
2023-04-28 09:30:00-04:00,168.49000549316406,169.85000610351562,167.88009643554688,-0.06009400080564298,12916118,0.0,0.0,43
2023-04-28 10:30:00-04:00,169.8300018310547,169.85000610351562,168.02999877929688,-0.06925714940403971,8034793,0.0,0.0,44
2023-04-28 11:30:00-04:00,168.3000030517578,168.97000122070312,168.1999969482422,-0.06700545798484292,4346847,0.0,0.0,45
2023-04-28 12:30:00-04:00,168.66200256347656,168.88999938964844,168.3300018310547,-0.0664758348574761,3941944,0.0,0.0,46
2023-04-28 13:30:00-04:00,168.75999450683594,168.76229858398438,168.14999389648438,-0.06923880770581814,4261421,0.0,0.0,47
2023-04-28 14:30:00-04:00,168.2949981689453,169.02999877929688,168.1199951171875,-0.06615753265745017,5164773,0.0,0.0,48
2023-04-28 15:30:00-04:00,168.82000732421875,169.7100067138672,168.7899932861328,-0.060991529684876866,6355413,0.0,0.0,49
2023-05-01 09:30:00-04:00,169.27999877929688,170.2899932861328,169.02000427246094,-0.06480364538507821,13041318,0.0,0.0,50
2023-05-01 10:30:00-04:00,169.0449981689453,169.8300018310547,168.63999938964844,-0.0643047065300042,6766083,0.0,0.0,51
2023-05-01 11:30:00-04:00,169.13999938964844,170.19000244140625,169.05099487304688,-0.059324781229825874,4752404,0.0,0.0,52
2023-05-01 12:30:00-04:00,169.98500061035156,170.4499969482422,169.98500061035156,-0.05835835975480652,5044388,0.0,0.0,53
2023-05-01 13:30:00-04:00,170.1300048828125,170.41000366210938,169.82000732421875,-0.05965659440133653,3838143,0.0,0.0,54
2023-05-01 14:30:00-04:00,169.89999389648438,169.9600067138672,169.1999969482422,-0.061008479788019265,5042479,0.0,0.0,55
2023-05-01 15:30:00-04:00,169.6999969482422,169.89999389648438,169.25,-0.0617845491228417,5100536,0.0,0.0,56
2023-05-02 09:30:00-04:00,170.08999633789062,170.35000610351562,168.48500061035156,-0.06811874692072273,11147933,0.0,0.0,57
2023-05-02 10:30:00-04:00,168.66990661621094,168.72999572753906,167.6999969482422,-0.07212550802672091,7632086,0.0,0.0,58
2023-05-02 11:30:00-04:00,167.82000732421875,168.2299041748047,167.5399932861328,-0.07038361266010451,5390529,0.0,0.0,59
2023-05-02 12:30:00-04:00,168.11000061035156,168.92990112304688,168.085205078125,-0.06623277021608587,4457949,0.0,0.0,60
2023-05-02 13:30:00-04:00,168.8000030517578,168.9499969482422,168.34500122070312,-0.06825267738753471,3490502,0.0,0.0,61
2023-05-02 14:30:00-04:00,168.47000122070312,169.27999877929688,168.4600067138672,-0.06532260498670706,4149482,0.0,0.0,62
2023-05-02 15:30:00-04:00,168.97000122070312,168.97999572753906,168.38999938964844,-0.0677855155745144,4533993,0.0,0.0,63
2023-05-03 09:30:00-04:00,169.5,170.9199981689453,169.49000549316406,-0.05875231087355459,13862984,0.0,0.0,64
2023-05-03 10:30:00-04:00,170.0800018310547,170.27999877929688,169.17999267578125,-0.06332379487440232,5450759,0.0,0.0,65
2023-05-03 11:30:00-04:00,169.30999755859375,169.9499969482422,169.22999572753906,-0.060997218597207414,3962052,0.0,0.0,66
2023-05-03 12:30:00-04:00,169.7100067138672,170.2899932861328,169.57000732421875,-0.05829397960512317,4108514,0.0,0.0,67
2023-05-03 13:30:00-04:00,170.15989685058594,170.60000610351562,169.3699951171875,-0.05779842384156275,5903150,0.0,0.0,68
2023-05-03 14:30:00-04:00,170.25,170.75999450683594,168.1199951171875,-0.07018436845950049,11104300,0.0,0.0,69
2023-05-03 15:30:00-04:00,168.13999938964844,168.2198944091797,167.16000366210938,-0.07430001264362218,6914097,0.0,0.0,70
2023-05-04 09:30:00-04:00,164.88999938964844,165.77000427246094,164.30999755859375,-0.08758888994500857,16477924,0.0,0.0,71
2023-05-04 10:30:00-04:00,165.2550048828125,166.8800048828125,165.1302947998047,-0.08345603714497152,9036370,0.0,0.0,72
2023-05-04 11:30:00-04:00,165.94000244140625,166.22999572753906,165.42999267578125,-0.081803877528972,5049232,0.0,0.0,73
2023-05-04 12:30:00-04:00,166.2100067138672,167.0399932861328,165.9499969482422,-0.07902831252032527,5244652,0.0,0.0,74
2023-05-04 13:30:00-04:00,166.6750030517578,166.90499877929688,165.51010131835938,-0.08589416420136153,5400963,0.0,0.0,75
2023-05-04 14:30:00-04:00,165.52999877929688,165.97000122070312,165.0800018310547,-0.08504897872866213,7567595,0.0,0.0,76
2023-05-04 15:30:00-04:00,165.6750030517578,166.33999633789062,165.38209533691406,-0.08434927690884741,9133137,0.0,0.0,77
2023-05-05 09:30:00-04:00,170.97500610351562,173.75,170.75999450683594,-0.03967573261415147,40825650,0.0,0.0,78
2023-05-05 10:30:00-04:00,173.3699951171875,174.1999969482422,173.17999267578125,-0.03695661343321621,17046322,0.0,0.0,79
2023-05-05 11:30:00-04:00,173.83999633789062,174.0500030517578,173.22999572753906,-0.04028923640035931,9463520,0.0,0.0,80
2023-05-05 12:30:00-04:00,173.26499938964844,173.63999938964844,173.2100067138672,-0.038102173405789586,8365498,0.0,0.0,81
2023-05-05 13:30:00-04:00,173.64500427246094,174.09249877929688,173.64239501953125,-0.035575185300632306,7436685,0.0,0.0,82
2023-05-05 14:30:00-04:00,174.0749969482422,174.3000030517578,173.3000030517578,-0.0375052797021187,9440655,0.0,0.0,83
2023-05-05 15:30:00-04:00,173.7449951171875,174.0,173.35000610351562,-0.038430326174929696,7919161,0.0,0.0,84
2023-05-08 09:30:00-04:00,172.47999572753906,173.82000732421875,172.11000061035156,-0.03973119623145749,17533770,0.0,0.0,85
2023-05-08 10:30:00-04:00,173.3699951171875,173.6300048828125,172.7200927734375,-0.04053945072690279,7348273,0.0,0.0,86
2023-05-08 11:30:00-04:00,173.22999572753906,173.82000732421875,173.14999389648438,-0.03752047636025324,4562793,0.0,0.0,87
2023-05-08 12:30:00-04:00,173.75,173.77000427246094,173.35000610351562,-0.038186327995893166,3478646,0.0,0.0,88
2023-05-08 13:30:00-04:00,173.63999938964844,173.85000610351562,172.9600067138672,-0.038363531527584094,4800282,0.0,0.0,89
2023-05-08 14:30:00-04:00,173.59500122070312,173.8000030517578,173.2100067138672,-0.03949066084839892,4103527,0.0,0.0,90
2023-05-08 15:30:00-04:00,173.39999389648438,173.67999267578125,173.3699951171875,-0.038802705915530034,4325310,0.0,0.0,91
2023-05-09 09:30:00-04:00,173.0500030517578,173.5399932861328,172.25999450683594,-0.044614954587354205,13477160,0.0,0.0,92
2023-05-09 10:30:00-04:00,172.52999877929688,172.61500549316406,172.14500427246094,-0.04600859438647742,5289924,0.0,0.0,93
2023-05-09 11:30:00-04:00,172.2899932861328,172.39990234375,171.80999755859375,-0.04729774276520082,4358537,0.0,0.0,94
2023-05-09 12:30:00-04:00,172.05499267578125,172.47999572753906,172.02000427246094,-0.04645391041588276,3808782,0.0,0.0,95
2023-05-09 13:30:00-04:00,172.2100067138672,172.3397979736328,171.9600067138672,-0.046080309530915464,3038422,0.0,0.0,96
2023-05-09 14:30:00-04:00,172.27000427246094,172.35760498046875,171.85000610351562,-0.04785620051555828,3458267,0.0,0.0,97
2023-05-09 15:30:00-04:00,171.97000122070312,172.23500061035156,171.60000610351562,-0.04893636488733932,6242059,0.0,0.0,98
2023-05-10 09:30:00-04:00,173.02000427246094,174.02999877929688,172.5500030517578,-0.041574157567277226,12961687,0.0,0.0,99
2023-05-10 10:30:00-04:00,173.05189514160156,173.4199981689453,172.2899932861328,-0.040191475165411994,6608451,0.0,0.0,100
2023-05-10 11:30:00-04:00,173.3000030517578,173.8300018310547,172.7899932861328,-0.04084523182460931,5283039,0.0,0.0,101
2023-05-10 12:30:00-04:00,173.17210388183594,173.3000030517578,171.97999572753906,-0.04749726966427836,4412739,0.0,0.0,102
2023-05-10 13:30:00-04:00,172.02000427246094,172.83999633789062,171.89999389648438,-0.04407732343685744,4067612,0.0,0.0,103
2023-05-10 14:30:00-04:00,172.625,173.83999633789062,172.61000061035156,-0.038247114628434,6304643,0.0,0.0,104
2023-05-10 15:30:00-04:00,173.63999938964844,173.91000366210938,173.33999633789062,-0.03868303043813359,5349524,0.0,0.0,105
2023-05-11 09:30:00-04:00,173.85000610351562,173.9600067138672,172.1699981689453,-0.04379909161550888,11552802,0.0,0.0,106
2023-05-11 10:30:00-04:00,172.6699981689453,173.6999969482422,172.3000030517578,-0.037855482922092065,6827208,0.0,0.0,107
2023-05-11 11:30:00-04:00,173.69500732421875,173.9149932861328,173.25999450683594,-0.038089552044245245,5325734,0.0,0.0,108
2023-05-11 12:30:00-04:00,173.6699981689453,174.02499389648438,173.3800048828125,-0.03918805611880227,4415832,0.0,0.0,109
2023-05-11 13:30:00-04:00,173.47000122070312,174.0,173.05999755859375,-0.03619815202805032,4089255,0.0,0.0,110
2023-05-11 14:30:00-04:00,173.99989318847656,174.58999633789062,173.86000061035156,-0.03562794942325542,6007254,0.0,0.0,111
2023-05-11 15:30:00-04:00,174.0749969482422,174.14999389648438,173.5,-0.03724139989371089,4250305,0.0,0.0,112
2023-05-12 09:30:00-04:00,173.67999267578125,174.05999755859375,172.50999450683594,-0.04370983985313881,9900225,0.24,0.0,113
2023-05-12 10:30:00-04:00,172.69000244140625,172.97500610351562,172.3300018310547,-0.04493046980188797,5603315,0.0,0.0,114
2023-05-12 11:30:00-04:00,172.48500061035156,172.72000122070312,171.92999267578125,-0.048040831084922964,4830042,0.0,0.0,115
2023-05-12 12:30:00-04:00,171.92999267578125,172.19000244140625,171.31500244140625,-0.04903388569572442,4545315,0.0,0.0,116
2023-05-12 13:30:00-04:00,171.77000427246094,171.97500610351562,171.0,-0.05163159821318164,4597136,0.0,0.0,117
2023-05-12 14:30:00-04:00,171.3300018310547,171.92999267578125,171.17999267578125,-0.04831343116897635,5318972,0.0,0.0,118
2023-05-12 15:30:00-04:00,171.91000366210938,172.6199951171875,171.90499877929688,-0.044485740641685645,5265382,0.0,0.0,119
2023-05-15 09:30:00-04:00,173.16000366210938,173.2100067138672,171.47000122070312,-0.04865386653823567,9423023,0.0,0.0,120
2023-05-15 10:30:00-04:00,171.83999633789062,172.4199981689453,171.8000946044922,-0.04617528864426035,5670696,0.0,0.0,121
2023-05-15 11:30:00-04:00,172.25999450683594,172.42999267578125,171.97000122070312,-0.04670926020254562,3028790,0.0,0.0,122
2023-05-15 12:30:00-04:00,172.17300415039062,172.3000030517578,171.8300018310547,-0.04862388642019155,3243442,0.0,0.0,123
2023-05-15 13:30:00-04:00,171.82949829101562,172.02000427246094,171.52499389648438,-0.04883139362226174,3550691,0.0,0.0,124
2023-05-15 14:30:00-04:00,171.8249969482422,171.91000366210938,171.66000366210938,-0.048851533851821394,2998745,0.0,0.0,125
2023-05-15 15:30:00-04:00,171.80999755859375,172.18499755859375,171.75270080566406,-0.04700728907574625,3742603,0.0,0.0,126
2023-05-16 09:30:00-04:00,171.99000549316406,173.1383056640625,171.98500061035156,-0.04538573946223767,12609254,0.0,0.0,127
2023-05-16 10:30:00-04:00,172.41000366210938,172.57000732421875,171.8800048828125,-0.04596975506890999,5885074,0.0,0.0,128
2023-05-16 11:30:00-04:00,172.30999755859375,172.50999450683594,171.8300018310547,-0.046321810325998136,3982831,0.0,0.0,129
2023-05-16 12:30:00-04:00,172.24899291992188,172.35499572753906,171.97000122070312,-0.04684183969600486,2846276,0.0,0.0,130
2023-05-16 13:30:00-04:00,172.16000366210938,172.35000610351562,171.79910278320312,-0.04836344166622908,2879231,0.0,0.0,131
2023-05-16 14:30:00-04:00,171.89999389648438,172.72500610351562,171.8677978515625,-0.043926855562008704,4941525,0.0,0.0,132
2023-05-16 15:30:00-04:00,172.66000366210938,172.69700622558594,172.02999877929688,-0.047324421277709305,4450643,0.0,0.0,133
2023-05-17 09:30:00-04:00,171.75999450683594,172.14999389648438,170.42010498046875,-0.05349727871202159,13804752,0.0,0.0,134
2023-05-17 10:30:00-04:00,171.02999877929688,171.16000366210938,170.47000122070312,-0.05452488160135438,5895961,0.0,0.0,135
2023-05-17 11:30:00-04:00,170.83999633789062,171.27000427246094,170.72999572753906,-0.05284262775348658,3931938,0.0,0.0,136
2023-05-17 12:30:00-04:00,171.13999938964844,172.1199951171875,170.9600067138672,-0.04757214464553794,6324707,0.0,0.0,137
2023-05-17 13:30:00-04:00,172.0399932861328,172.86000061035156,171.86000061035156,-0.045436292099746645,7086324,0.0,0.0,138
2023-05-17 14:30:00-04:00,172.4199981689453,172.58999633789062,171.94000244140625,-0.045779383488737224,5049559,0.0,0.0,139
2023-05-17 15:30:00-04:00,172.36000061035156,172.9250030517578,172.32000732421875,-0.04404412254559631,5302466,0.0,0.0,140
2023-05-18 09:30:00-04:00,173.0,173.85499572753906,172.5800018310547,-0.03815737397844732,13910631,0.0,0.0,141
2023-05-18 10:30:00-04:00,173.67999267578125,174.72000122070312,173.55999755859375,-0.032476861406043334,8639422,0.0,0.0,142
2023-05-18 11:30:00-04:00,174.6649932861328,175.00999450683594,174.16000366210938,-0.03419977765252291,7994440,0.0,0.0,143
